"","vec"
"4626",40918.4653871013
"4627",35839.9585539924
"4628",39278.3292289111
"4629",36840.3295605338
"4630",46149.94457713
"4631",42541.0291447381
"4632",43368.3346514529
"4633",42047.8615748565
"4634",32813.5174196092
"4635",50213.2085274676
"4636",41918.0236460576
"4637",43544.1213735109
"4638",30163.407643371
"4639",35547.4610578679
"4640",47343.6511225631
"4641",35686.1045273136
"4642",57457.6392862459
"4643",32654.4935304309
"4644",52696.2843532764
"4645",36652.8617349933
"4646",45136.2692154558
"4647",43385.0699702983
"4648",37091.9880505009
"4649",53634.7618851757
"4650",46066.5774070475
"4651",36081.4664584397
"4652",44619.971845881
"4653",37454.6554864137
"4654",40380.5822054418
"4655",47714.4762063803
"4656",40319.4181679402
"4657",47217.8145136485
"4658",42662.5893011533
"4659",36773.3970916557
"4660",56372.1448955947
"4661",30795.9147766192
"4662",44579.2176439559
"4663",37908.8973576088
"4664",50131.789889293
"4665",45465.3357848238
"4666",43187.2876405807
"4667",42766.9568839025
"4668",38953.0583607103
"4669",30653.1106667575
"4670",29785.4717675112
"4671",57480.2468344234
"4672",36884.614632035
"4673",32595.9400879478
"4674",41403.92289074
"4675",42888.7098941446
"4676",35891.894045563
"4677",43360.6880716626
"4678",48876.5932254046
"4679",42706.6970634611
"4680",34733.5797930316
"4681",39289.378587982
"4682",31347.4906899099
"4683",42534.8704875549
"4684",38958.4590044632
"4685",33826.4440169356
"4686",36740.6650786316
"4687",33070.6895130113
"4688",31103.4211058903
"4689",32372.6492584891
"4690",38784.509318862
"4691",28833.8842471118
"4692",41713.2630544984
"4693",53787.2125824298
"4694",44510.4488367876
"4695",36351.719360186
"4696",41765.9612243
"4697",46558.8559280237
"4698",40781.211484264
"4699",37708.6100095811
"4700",47324.0520960961
"4701",40047.2057464014
"4702",39364.1106413202
"4703",38806.2315617847
"4704",51577.9863862705
"4705",43236.2167173535
"4706",49552.0575383886
"4707",43131.810155263
"4708",38485.2862582316
"4709",38589.532628924
"4710",33254.3143786883
"4711",44130.8201114304
"4712",35579.6581297698
"4713",53056.8968742709
"4714",38544.0361591088
"4715",55410.4855409795
"4716",43493.4532223164
"4717",52904.7210242285
"4718",41321.6314333015
"4719",45338.9532931324
"4720",39181.9450813837
"4721",40141.3125153954
"4722",45315.7784699549
"4723",41744.5128537646
"4724",37253.3337615797
"4725",42521.9861198948
"4726",38943.0126540873
"4727",43744.398689185
"4728",43364.8910671946
"4729",53520.2518283862
"4730",40756.9177796616
"4731",44162.4945440771
"4732",39583.2561037929
"4733",40481.0870460693
"4734",45333.0035282036
"4735",39650.3411034434
"4736",36419.4800790095
"4737",40005.5318694139
"4738",32208.9749545399
"4739",39493.9106220661
"4740",41006.6318890063
"4741",42955.9338569476
"4742",49715.9613667565
"4743",34971.5246023616
"4744",42404.8305933215
"4745",44200.9000069445
"4746",53921.5582154399
"4747",40451.9495292004
"4748",38500.6521251914
"4749",38694.4292195528
"4750",43801.0341832495
"4751",39835.3249553865
"4752",59967.4952508328
"4753",48502.2472281196
"4754",41465.4319086563
"4755",38584.2496988422
"4756",30795.0311395306
"4757",47376.4518451812
"4758",44900.613489328
"4759",40608.9150995653
"4760",41179.0764623239
"4761",26583.4303425913
"4762",45328.1075186578
"4763",48277.5322061869
"4764",47147.6208437857
"4765",42080.1131345918
"4766",38534.8897531109
"4767",37011.046723312
"4768",46068.9202525614
"4769",35903.1226717302
"4770",44151.0394367294
"4771",39208.4297781112
"4772",32714.8428371087
"4773",44718.3635166769
"4774",42187.2990052044
"4775",38283.7169525384
"4776",35487.8464108233
"4777",38920.2052720305
"4778",31650.2200572527
"4779",32644.2738865698
"4780",42093.7661999035
"4781",53003.2947656888
"4782",40576.0725798012
"4783",34094.5244643071
"4784",39805.1254539514
"4785",49248.3518861868
"4786",42332.8748441934
"4787",35638.4944466486
"4788",47460.0483819976
"4789",44134.6600055303
"4790",56354.0629283713
"4791",38608.171310668
"4792",35354.3741455524
"4793",42659.8723942065
"4794",38553.7780671384
"4795",37749.5613540676
"4796",32718.3786553366
"4797",51800.2773231152
"4798",40381.7544848524
"4799",35877.6313913078
"4800",34738.2929066372
"4801",34996.3343669594
"4802",41961.6307153391
"4803",43545.0073978256
"4804",38329.7580516455
"4805",54836.5880471745
"4806",37521.5884735233
"4807",38801.696244947
"4808",52594.9518415638
"4809",38399.3672911447
"4810",43137.4802991289
"4811",47860.5386445328
"4812",39323.072662695
"4813",36984.4139742242
"4814",38641.0007745944
"4815",86123.0074845337
"4816",30836.0329128101
"4817",63710.6903330896
"4818",34633.8841762779
"4819",37637.9719590309
"4820",46112.5331904637
"4821",38910.8002179919
"4822",47062.1565391481
"4823",44691.5358384735
"4824",41024.8255075662
"4825",39340.566610188
"4826",31604.3925212557
"4827",35772.8876764696
"4828",44555.4827729834
"4829",44875.5942812255
"4830",44748.0618632009
"4831",43504.6984891459
"4832",48356.1785384034
"4833",43532.8685168034
"4834",66980.8153594813
"4835",41687.0648537799
"4836",34963.0093802952
"4837",42294.1429328417
"4838",47189.0338798532
"4839",36452.2217802808
"4840",45877.2556960142
"4841",47383.8371560928
"4842",38936.3476869883
"4843",30519.0180177776
"4844",31158.5918586642
"4845",42750.4123195668
"4846",43708.6831719186
"4847",49875.7053083852
"4848",32702.0812294497
"4849",34074.5471164676
"4850",29791.2478488731
"4851",38483.1667949203
"4852",42363.2315208252
"4853",34621.6243122518
"4854",35999.1660550588
"4855",52261.1485428143
"4856",44556.2302711676
"4857",36678.7501667753
"4858",42298.7560490685
"4859",39007.4796806338
"4860",43210.7118986889
"4861",42003.4803962935
"4862",67250.2642373933
"4863",43894.6026860308
"4864",33520.6477881361
"4865",40348.2612854315
"4866",42580.72222942
"4867",41565.5277860603
"4868",38284.9809730862
"4869",37581.3790196191
"4870",33152.932372749
"4871",46068.1791252304
"4872",41446.8140635409
"4873",53352.8115919711
"4874",31948.9369241276
"4875",36145.6677916556
"4876",29854.7441744595
"4877",43306.3825054008
"4878",55547.0297550018
"4879",37924.3159930455
"4880",33554.307191458
"4881",36590.2672304024
"4882",39510.8590200172
"4883",40121.1056147868
"4884",45583.4652908286
"4885",71430.5864813028
"4886",38855.1564213754
"4887",33761.733492763
"4888",29103.6070022491
"4889",39718.3522520059
"4890",45511.843466365
"4891",41269.599925801
"4892",43038.213524499
"4893",48153.1890917013
"4894",31154.3440923315
"4895",30548.946450627
"4896",30703.6041852835
"4897",36223.9496704671
"4898",49139.7124896894
"4899",45058.2985904986
"4900",47237.7478148033
"4901",40436.3587643937
"4902",45890.0884531106
"4903",39147.0589532243
"4904",42490.0608530277
"4905",40011.4247876874
"4906",39158.9072096571
"4907",51989.2611450451
"4908",37859.2424248396
"4909",39976.5323676879
"4910",35708.0545676015
"4911",39024.162927078
"4912",34232.9221611209
"4913",33258.2207787958
"4914",37024.7191877645
"4915",35986.4310763788
"4916",36001.513168066
"4917",35896.2510928557
"4918",38497.3355530103
"4919",40425.9893582744
"4920",41094.3174546435
"4921",38777.4106298144
"4922",40342.0132167839
"4923",38775.5150270997
"4924",44604.3393744516
"4925",41782.229015026
"4926",45237.4073904783
"4927",47650.8711957337
"4928",44649.8226124625
"4929",36423.8011198781
"4930",53195.1368518924
"4931",47911.5594185622
"4932",37815.6358705125
"4933",55565.9143828584
"4934",37967.8566026373
"4935",40812.4964912459
"4936",36199.5240173195
"4937",33989.2494227534
"4938",45095.8935793193
"4939",33015.0758693102
"4940",33688.6518350875
"4941",42872.7175863305
"4942",41503.4065933377
"4943",58340.4017639916
"4944",41501.1459986168
"4945",45051.5607220872
"4946",43038.0226574624
"4947",35910.7312642989
"4948",38663.9167948033
"4949",36241.0375045405
"4950",41057.0406435067
"4951",30712.9058635495
"4952",40934.9635578517
"4953",37727.2793787055
"4954",46544.8935240227
"4955",43699.6831104197
"4956",28888.9033669096
"4957",37634.4062751387
"4958",38289.5729781111
"4959",46267.164187733
"4960",42544.1611006243
"4961",57897.3432277127
"4962",40944.4256241741
"4963",39515.144941254
"4964",45169.3265676042
"4965",42497.4642538666
"4966",62867.700241294
"4967",38307.8948245982
"4968",35397.0990011598
"4969",30276.6036633293
"4970",46147.9169819972
"4971",39518.2691385282
"4972",38235.4140543695
"4973",45661.2644570404
"4974",75911.2683742598
"4975",35935.0866827526
"4976",53846.1726596393
"4977",35827.2577655337
"4978",37785.676249519
"4979",44452.0934113164
"4980",39389.4181544368
"4981",46288.5907010114
"4982",68750.4486226958
"4983",48943.3992357478
"4984",47922.0085938733
"4985",32497.380396553
"4986",51526.4781518688
"4987",34676.2430749223
"4988",45802.2544768964
"4989",39817.9064625963
"4990",34779.9764364638
"4991",35527.1601801339
"4992",43989.792427467
"4993",50246.7969105229
"4994",41228.9978851334
"4995",38628.6782757874
"4996",39372.7074493572
"4997",34665.2430091565
"4998",36985.8025912455
"4999",56778.5015866504
"5000",38470.5445456057
"5001",40938.4915437927
"5002",35376.596402237
"5003",39293.8324373148
"5004",36419.5886272234
"5005",44220.0906378692
"5006",39443.95040749
"5007",30781.0200558367
"5008",29895.3842637581
"5009",44043.6470915299
"5010",43854.486290519
"5011",40775.2885386544
"5012",45046.1278897034
"5013",42703.2770440609
"5014",29936.3492326817
"5015",39331.8791801632
"5016",38877.0423501743
"5017",52977.4118852215
"5018",46250.6212750107
"5019",38046.8750621504
"5020",52063.6553696474
"5021",35425.3206067004
"5022",47141.3358440359
"5023",35479.4029628227
"5024",57630.4928931994
"5025",42430.1753279644
"5026",29554.4077049747
"5027",42380.0264291492
"5028",32903.8574718782
"5029",33866.0552915135
"5030",49740.1958404102
"5031",48857.6506655937
"5032",46509.5265056536
"5033",46971.8645872831
"5034",55879.9770978821
"5035",33838.8288661304
"5036",41622.1080702156
"5037",42006.023963495
"5038",39145.7097634513
"5039",36430.9340036445
"5040",39556.9032393685
"5041",43460.0689662471
"5042",37013.996126965
"5043",38375.6762533194
"5044",35940.8049518742
"5045",35409.2650708354
"5046",50869.6986218307
"5047",42269.8359332805
"5048",43066.4800857299
"5049",36669.9428968667
"5050",54045.2974358582
"5051",32942.4305523607
"5052",63530.1439741577
"5053",39261.9413035744
"5054",45951.5509876764
"5055",61463.5959555568
"5056",32818.4574671619
"5057",36435.1866595771
"5058",39094.1111645077
"5059",41091.1794831731
"5060",40510.0049013987
"5061",50873.0851748473
"5062",50009.5736558786
"5063",49666.4596713488
"5064",56317.0732523849
"5065",32710.41987619
"5066",40101.6912823795
"5067",45816.6224541996
"5068",62526.4568465848
"5069",35377.1788169264
"5070",42772.0626922379
"5071",49891.1640614129
"5072",31375.3739116594
"5073",28886.0161173287
"5074",30131.7727899912
"5075",43507.4728133578
"5076",86854.3511086276
"5077",29485.6698118706
"5078",45914.9838335713
"5079",52322.5679858182
"5080",35290.3546551812
"5081",43621.0246988712
"5082",40039.278500215
"5083",39255.6261716561
"5084",38153.3485523725
"5085",38398.5836132576
"5086",45436.1685999943
"5087",53255.3344319832
"5088",36424.0012209634
"5089",51067.6383829781
"5090",34449.3439380355
"5091",37785.6143539753
"5092",48926.1500129946
"5093",44837.7320361699
"5094",51521.1256463694
"5095",40610.0559517955
"5096",37585.9616161719
"5097",37901.4057801375
"5098",35007.2941467476
"5099",56676.4426142268
"5100",33615.4218424075
"5101",36442.725071885
"5102",49101.2702958364
"5103",34122.410040455
"5104",38423.0772324001
"5105",43565.8719006966
"5106",38176.1927608321
"5107",47477.5400255998
"5108",41046.34482632
"5109",39127.8665947687
"5110",35224.1583638708
"5111",34462.5928268468
"5112",46675.1906867292
"5113",35992.2775948028
"5114",34618.6591624473
"5115",46195.1915234514
"5116",53937.8978179647
"5117",31282.1837886117
"5118",62391.6748126114
"5119",46522.7744972655
"5120",61600.8519106775
"5121",30624.5767148585
"5122",41815.9443445412
"5123",35870.9241993581
"5124",34848.9498085025
"5125",66056.728355196
"5126",39800.1736835383
"5127",56859.5212459816
"5128",41014.6108516341
"5129",38311.1798349569
"5130",44854.3027980736
"5131",38766.0998737127
"5132",41066.297349514
"5133",42403.9440774295
"5134",36374.7238495233
"5135",31772.5704073834
"5136",39045.2534659073
"5137",51389.7210240526
"5138",48136.0720347779
"5139",38829.7265453665
"5140",47187.0678929326
"5141",40588.0579296208
"5142",36451.7066797161
"5143",45999.3841370224
"5144",39013.1683778696
"5145",48609.1365286991
"5146",47803.3899709295
"5147",45062.9268998242
"5148",39695.8324438944
"5149",40594.6021321155
"5150",46100.4104959353
"5151",35270.8673286326
"5152",47168.352830757
"5153",37845.1609147533
"5154",40621.6492040783
"5155",40592.5444258437
"5156",33555.3841910066
"5157",43513.6825689333
"5158",40115.8231730461
"5159",36084.725071497
"5160",31276.6167581449
"5161",36620.3416206891
"5162",42997.8521906158
"5163",49375.5893242559
"5164",42531.5979693314
"5165",39161.9548141914
"5166",41681.2758796227
"5167",31671.3824230131
"5168",34780.497682775
"5169",36680.6214171584
"5170",41507.0446227685
"5171",41206.5246733831
"5172",37216.0940887245
"5173",34968.131949603
"5174",57989.3401764651
"5175",35233.3537626445
"5176",52291.9359495999
"5177",35689.4303821183
"5178",45352.9775324223
"5179",34062.6617611558
"5180",46557.0645691239
"5181",67224.4008155913
"5182",39876.3881071416
"5183",41758.9977956022
"5184",27959.374240867
"5185",35189.7456612618
"5186",36959.502872064
"5187",37983.4774364093
"5188",33987.0965938699
"5189",34864.9697567153
"5190",37072.2188699248
"5191",60404.0048947261
"5192",58933.7687695012
"5193",35979.9691769213
"5194",40331.1405823304
"5195",50178.1615141237
"5196",38135.4309888397
"5197",40008.7260483902
"5198",58479.2079488236
"5199",47642.500730982
"5200",47129.2700640139
"5201",43543.8273982389
"5202",39177.9103636683
"5203",46540.7839607803
"5204",35817.7870225517
"5205",66527.0974189987
"5206",59325.8725371949
"5207",49806.1226553202
"5208",62849.094602168
"5209",44682.8957104305
"5210",48657.5430592514
"5211",32700.0778273675
"5212",45473.1448484112
"5213",40199.9021235891
"5214",48426.4613305571
"5215",56231.1695837439
"5216",44748.6252755358
"5217",37243.6221497799
"5218",36115.1008327899
"5219",33999.8534259654
"5220",38604.6975361822
"5221",43861.4664496839
"5222",40014.1537672656
"5223",49262.088281455
"5224",44485.6625389023
"5225",46736.8116727607
"5226",38646.131946257
"5227",35707.5389598239
"5228",43769.3344747644
"5229",39732.889868347
"5230",44581.0371066566
"5231",34243.5886503724
"5232",47590.4566517537
"5233",53189.5719838855
"5234",60705.6981211648
"5235",55209.3977068257
"5236",40049.0999886385
"5237",40965.2169347048
"5238",44514.2257693536
"5239",40368.3015777594
"5240",47912.8165686264
"5241",32786.023597834
"5242",37719.7826852835
"5243",36364.8014884995
"5244",45766.8432939574
"5245",29007.5673807268
"5246",50760.3525373738
"5247",47437.8571643197
"5248",40340.9904023765
"5249",34687.8342692436
"5250",91262.3172266067
"5251",47000.8395955812
"5252",26962.5205407336
"5253",37668.7929944543
"5254",39030.5618099774
"5255",37865.9777031224
"5256",32040.6241137982
"5257",58764.7750574006
"5258",53670.833641445
"5259",45778.3469815462
"5260",32496.2474358776
"5261",42652.5284570762
"5262",43059.5879930669
"5263",52284.4374320781
"5264",35533.0613621461
"5265",41421.3630252592
"5266",46408.4613849542
"5267",40317.4627239514
"5268",36369.9744630687
"5269",38500.0002596347
"5270",42404.0611309556
"5271",38826.6881194032
"5272",47979.1610275
"5273",50444.4497811339
"5274",60285.2267373686
"5275",57141.3094764014
"5276",45495.9334636213
"5277",30086.6949054441
"5278",32473.5597240944
"5279",38702.2295197798
"5280",44867.9985795841
"5281",36341.4287158824
"5282",42143.2426822703
"5283",41389.7707923147
"5284",62366.1827342916
"5285",43734.2432622517
"5286",43816.3217410881
"5287",47465.3080905949
"5288",40569.7103856877
"5289",37936.4553206719
"5290",59634.0784971814
"5291",41259.7088171329
"5292",33402.5935304699
"5293",47508.161245423
"5294",40307.8792024961
"5295",37742.616561903
"5296",46537.4052108354
"5297",36736.0730115425
"5298",43335.9603949969
"5299",43433.5233843641
"5300",42358.8133965162
"5301",44449.8346236245
"5302",46848.7313722479
"5303",39014.917996553
"5304",42087.3499357027
"5305",41182.7863967554
"5306",52913.7718367439
"5307",39260.9176886869
"5308",33465.4744717208
"5309",40389.0563647321
"5310",49760.86940812
"5311",36104.6644031891
"5312",37599.8463078878
"5313",45123.7742117168
"5314",45207.6148247246
"5315",47532.9567582681
"5316",43099.0061165757
"5317",35175.6278796707
"5318",35350.4791262185
"5319",39841.5393545495
"5320",48946.4562318232
"5321",34420.5145328993
"5322",31229.2361412985
"5323",38182.2388505929
"5324",35849.9610157747
"5325",30892.1012994769
"5326",46852.5887625384
"5327",43668.1653080599
"5328",39479.2604471537
"5329",49464.3446508617
"5330",34067.3488037245
"5331",41207.4810199838
"5332",39455.2578488855
"5333",40939.2715983834
"5334",68219.0620030078
"5335",46919.85510646
"5336",50191.1622434449
"5337",41398.3749451533
"5338",40172.9767476739
"5339",42701.7351777044
"5340",44314.3405144562
"5341",31923.0232721967
"5342",42822.1145320869
"5343",39786.0457863469
"5344",43302.1101595926
"5345",41954.6197539657
"5346",33436.0787228999
"5347",38512.910700179
"5348",61147.6591885035
"5349",31100.0006648092
"5350",38739.117502697
"5351",38631.8040787058
"5352",46057.5442694595
"5353",48438.346335301
"5354",40873.1892987627
"5355",31679.2955724837
"5356",33303.632413418
"5357",45543.5279598381
"5358",44124.2888221105
"5359",44392.9186331318
"5360",44997.8163344121
"5361",34975.0396465877
"5362",50904.6798294061
"5363",42168.5940401497
"5364",42651.2639429091
"5365",35331.7491207286
"5366",38587.325643583
"5367",35454.1023921256
"5368",40092.2208852667
"5369",43869.449769867
"5370",34909.7092086274
"5371",38851.7975467389
"5372",46251.4398704125
"5373",41703.3996311174
"5374",45605.8628485381
"5375",39999.9845271164
"5376",36031.0306440154
"5377",38353.2969248185
"5378",35419.1203664805
"5379",63056.6166080202
"5380",38130.1218141746
"5381",44132.1388580278
"5382",36829.2111845245
"5383",36328.7090590837
"5384",40760.0611131683
"5385",38332.3616880561
"5386",53189.0346752326
"5387",43073.3367613804
"5388",36035.3616715155
"5389",29419.4054688642
"5390",37510.7075003763
"5391",41304.6263600247
"5392",30051.4023314051
"5393",41894.0066508715
"5394",36372.363751943
"5395",44866.4178023166
"5396",36872.5764166671
"5397",44034.2325169721
"5398",37003.1702491655
"5399",42552.7147889041
"5400",35320.7537868033
"5401",51111.4873124439
"5402",40627.4657295948
"5403",39252.7479035542
"5404",39315.3162106334
"5405",48311.0174795111
"5406",38662.120230175
"5407",29224.6673956641
"5408",42393.5056653939
"5409",60319.3830842072
"5410",36275.5856825094
"5411",44187.4146321611
"5412",32676.4401010633
"5413",35039.3159401872
"5414",43285.1535064878
"5415",49486.5201724691
"5416",40779.5764743869
"5417",36924.1230745645
"5418",52857.0814057107
"5419",37014.1975162174
"5420",37768.8807425358
"5421",41813.4337220016
"5422",51946.4861162884
"5423",45320.7076834174
"5424",35457.3700213411
"5425",42636.1186188916
"5426",35666.0258093136
"5427",32086.444446134
"5428",36840.3045029797
"5429",32777.3932145386
"5430",44064.6285646738
"5431",40275.8302817491
"5432",36251.6356392689
"5433",45026.7193366668
"5434",38848.7661835089
"5435",42903.8816298506
"5436",40538.2053587398
"5437",43455.6672502976
"5438",39008.1296723042
"5439",40750.748657476
"5440",42835.7989652141
"5441",33518.771779519
"5442",51808.8580847483
"5443",40953.7437394422
"5444",31601.8518750114
"5445",40505.2720986392
"5446",45947.0526332379
"5447",54247.1134660157
"5448",43139.5323594046
"5449",40627.8988637626
"5450",32078.1537899788
"5451",38456.8650173671
"5452",46538.4063041451
"5453",46703.64287187
"5454",45940.9301088103
"5455",34686.7891301782
"5456",70055.9875199308
"5457",36442.1001704458
"5458",52048.7564418618
"5459",49366.7858423027
"5460",42190.8719569105
"5461",39193.5933988803
"5462",51531.9660585843
"5463",27922.9066773804
"5464",48046.3655385072
"5465",48984.6563155144
"5466",47787.0345686303
"5467",40757.9776581229
"5468",44460.657469979
"5469",42333.9354012964
"5470",35607.8793249438
"5471",42187.6188170155
"5472",33662.6705817497
"5473",38319.7855082764
"5474",33812.571611419
"5475",38392.2749505503
"5476",43237.5867859628
"5477",47034.1968337325
"5478",45626.4980285532
"5479",39411.2392706445
"5480",36877.4716818611
"5481",60677.9233663569
"5482",41695.3744355301
"5483",33715.8406965786
"5484",40319.1419692609
"5485",43461.5236514124
"5486",46869.681240355
"5487",45420.2528811655
"5488",36356.8419950453
"5489",32955.1144353543
"5490",38655.394743941
"5491",44033.4413360071
"5492",41760.3134037685
"5493",49755.1760281358
"5494",34318.2484406602
"5495",32662.2909841052
"5496",43191.7290444174
"5497",37331.1074302959
"5498",42828.1071222172
"5499",47923.6799910258
"5500",35364.7866540575
"5501",40621.4620043985
"5502",43433.2094592827
"5503",41862.2441290106
"5504",32605.2712497795
"5505",42080.5710551954
"5506",40192.8911962556
"5507",38086.9417804109
"5508",38874.1835019837
"5509",42251.6756606561
"5510",42151.8953232864
"5511",40734.1005021084
"5512",47869.1295858407
"5513",40008.0950334146
"5514",39354.8163990131
"5515",33316.3770594755
"5516",34137.1976728657
"5517",40308.4389728872
"5518",32889.8836233431
"5519",40862.9088357213
"5520",42410.457776494
"5521",34136.4906876266
"5522",47023.5633971351
"5523",52571.3946424168
"5524",38207.4528272701
"5525",33223.5136547898
"5526",39902.1998132814
"5527",37808.7687531728
"5528",35817.6043554775
"5529",44683.4732354304
"5530",44629.1300785773
"5531",36859.1630398865
"5532",42351.4069514442
"5533",38573.4023053474
"5534",47432.7751502068
"5535",50987.2065872001
"5536",42310.3924154701
"5537",39909.809274148
"5538",42141.4830548096
"5539",36839.8283295667
"5540",41493.7516584149
"5541",39932.1989369573
"5542",55200.6373018689
"5543",33631.757204005
"5544",46303.023821873
"5545",39942.4823813337
"5546",42783.5741394037
"5547",38753.4319633084
"5548",32614.4723900767
"5549",54350.0962269836
"5550",32068.7490291924
"5551",34544.0610530655
"5552",38705.6582980803
"5553",50467.2581283517
"5554",38857.3878169668
"5555",42275.5971187338
"5556",37680.6637444501
"5557",34440.5196286547
"5558",41458.0715505143
"5559",51251.1381030416
"5560",31454.0240288264
"5561",46333.8743440335
"5562",34499.495337164
"5563",50729.8280154458
"5564",49378.1617462489
"5565",43566.4290682706
"5566",42194.2497590234
"5567",49779.7132718407
"5568",41403.7710273911
"5569",31214.2130519361
"5570",39861.8234376894
"5571",34680.5963823893
"5572",48858.9306178356
"5573",39674.9752715557
"5574",40283.8849540702
"5575",47190.8728022105
"5576",48654.9282173219
"5577",38319.2175781815
"5578",39173.6377444115
"5579",78357.1166133325
"5580",43026.1728138447
"5581",43868.9436595046
"5582",50851.6302997018
"5583",38206.7716384779
"5584",50453.1795793192
"5585",43380.039879131
"5586",37620.4640099672
"5587",34971.172666422
"5588",38759.9444342274
"5589",46824.4976768867
"5590",32535.5781026007
"5591",47658.1468714166
"5592",44436.5359679367
"5593",35859.3564421034
"5594",30582.4255501564
"5595",36266.423997341
"5596",48120.6736138838
"5597",33974.7046982145
"5598",33478.1231394321
"5599",52318.8872260297
"5600",43220.1847324983
"5601",33451.3690202281
"5602",47107.9509943255
"5603",30558.1994823047
"5604",37704.3273152365
"5605",47789.78566722
"5606",38318.8870516195
"5607",53110.4567097633
"5608",35575.4749629244
"5609",44840.5612960892
"5610",32748.6447823227
"5611",37722.5694345675
"5612",54971.033123456
"5613",37391.7767955677
"5614",43549.8603361128
"5615",50941.8401580258
"5616",53025.9428007862
"5617",38514.5490131356
"5618",38534.0527167878
"5619",35406.1446769089
"5620",28376.0870084629
"5621",37265.0299435513
"5622",27286.5135144263
"5623",42345.5480765965
"5624",39730.1858833885
"5625",41975.9470065429
"5626",37145.4907137068
"5627",42675.6087000553
"5628",50422.237752315
"5629",38696.4917279176
"5630",45000.7980100284
"5631",42847.8586084782
"5632",41668.6097087122
"5633",44889.5102077927
"5634",41596.9479780774
"5635",39871.1126120764
"5636",42067.6800252295
"5637",32813.0244703796
"5638",34977.4774847782
"5639",54583.0032291873
"5640",41107.8417711592
"5641",42488.2477224323
"5642",34535.5314686341
"5643",37223.4794768816
"5644",31366.9296652468
"5645",31004.9178955407
"5646",37244.398205604
"5647",42412.2215324374
"5648",48060.7177549736
"5649",39188.7463253262
"5650",30815.0808449839
"5651",58310.7742961546
"5652",60648.9584679391
"5653",34101.2028567417
"5654",37260.4212365143
"5655",30178.0412964955
"5656",34663.9668049871
"5657",40278.2151933597
"5658",48545.2414150507
"5659",46154.9273059343
"5660",31334.3903437346
"5661",52877.1905875996
"5662",57169.1992665427
"5663",49264.6781716003
"5664",44493.7471985872
"5665",38596.4166581844
"5666",29702.9711582974
"5667",45389.8482923318
"5668",44665.6149253582
"5669",39993.7076185406
"5670",41558.3019190833
"5671",43235.4915800087
"5672",62741.0272457449
"5673",39859.9640937802
"5674",44937.8651587287
"5675",48506.5792741726
"5676",46696.2164995135
"5677",41924.2007548178
"5678",32650.6835196611
"5679",53100.602236501
"5680",39768.3804537622
"5681",42417.9517957606
"5682",42980.0657862586
"5683",57266.029519527
"5684",49488.5726338321
"5685",41970.1175964607
"5686",47502.4728744301
"5687",42147.4796160181
"5688",35837.9342512342
"5689",53339.588091804
"5690",36336.2483914845
"5691",39353.9797820195
"5692",52148.4296979042
"5693",35548.2681995392
"5694",34955.1002218628
"5695",41513.549843653
"5696",31686.7647541403
"5697",31729.5709975524
"5698",46356.2392650928
"5699",64634.986944518
"5700",38310.6602681448
"5701",38177.1347972245
"5702",34388.296639739
"5703",39884.8499951847
"5704",36398.157689048
"5705",44388.0066119776
"5706",30673.3344541844
"5707",32527.60251481
"5708",36376.3671676205
"5709",36591.2479153024
"5710",51521.9521123304
"5711",48177.6352756461
"5712",35377.5568234806
"5713",39006.1527971507
"5714",40508.6265217255
"5715",52532.6064871631
"5716",46542.1918555571
"5717",38075.6096549671
"5718",37737.352553759
"5719",45736.4269544723
"5720",40777.8360513227
"5721",40303.8613427911
"5722",30668.0038360042
"5723",47501.1338547171
"5724",33010.3072584944
"5725",38040.6332762791
"5726",59121.7621110815
"5727",41988.5179885704
"5728",46990.6432358431
"5729",47919.7971168346
"5730",41018.5980347083
"5731",34979.6658302653
"5732",40741.3357340689
"5733",38689.5591399267
"5734",45513.0245812251
"5735",41155.4627025815
"5736",42222.54908007
"5737",38706.4411423551
"5738",55202.9294236568
"5739",30609.0455179534
"5740",45400.4382633538
"5741",39298.2579004056
"5742",40957.0066052419
"5743",51787.1544647827
"5744",39993.3559839539
"5745",40838.0551459599
"5746",30944.2014453393
"5747",36229.599464909
"5748",29601.3863430173
"5749",46706.8687674756
"5750",44137.9333527364
"5751",35792.698642937
"5752",37693.128190275
"5753",45309.0097424417
"5754",39919.608903802
"5755",49519.4825293116
"5756",45835.8904310233
"5757",42598.6917860435
"5758",35701.7354243496
"5759",41259.3949773858
"5760",46413.2248884732
"5761",41172.1394314022
"5762",44821.482325715
"5763",32639.5391802661
"5764",43407.3915669093
"5765",54916.9420223397
"5766",43052.3446945405
"5767",35532.8628316002
"5768",36791.7036423922
"5769",43953.2606301101
"5770",33293.5367984929
"5771",34587.9058893915
"5772",42603.441445659
"5773",44686.6023375355
"5774",35036.869250216
"5775",35505.859698781
"5776",35956.9336207197
"5777",37102.7246214809
"5778",45638.9718406591
"5779",40002.7857690522
"5780",42224.3135441854
"5781",38316.6173440392
"5782",39296.1656986428
"5783",46762.3772046352
"5784",36104.8939910002
"5785",42588.3023242709
"5786",36617.7303007564
"5787",31703.7084620711
"5788",40494.9010817017
"5789",34704.9795480469
"5790",46883.5996010886
"5791",39393.9152393463
"5792",45286.9266139633
"5793",39944.4383170344
"5794",39537.7301822129
"5795",31561.1913029962
"5796",29360.4672230373
"5797",31005.1962164041
"5798",46258.7423857225
"5799",32229.7698667469
"5800",43570.115449991
