"","vec"
"5183",28918.9907494782
"5184",35970.9550231873
"5185",23304.180326464
"5186",31527.9027256428
"5187",30286.8667324443
"5188",34328.604412725
"5189",28170.2197838485
"5190",30983.563674289
"5191",28788.0869381111
"5192",31581.3268510874
"5193",40710.0268710437
"5194",40800.9902449945
"5195",46515.1987180822
"5196",27256.4206814375
"5197",31698.8064635444
"5198",24952.1607371904
"5199",21958.9193489921
"5200",29734.9686884222
"5201",35762.6948187343
"5202",24095.8806890161
"5203",31004.4345967647
"5204",40287.8371683505
"5205",25130.7247861584
"5206",34173.5519095902
"5207",32198.8282077754
"5208",24110.0117132806
"5209",22875.0196259203
"5210",26404.9075358866
"5211",38022.1726196724
"5212",27846.9227785583
"5213",26065.7657607363
"5214",21086.9404569766
"5215",26054.4673741762
"5216",21219.1544441052
"5217",27950.7051994979
"5218",30229.3293355648
"5219",31929.8511863882
"5220",37884.5242724506
"5221",26223.0631118658
"5222",29338.6989708617
"5223",45490.5663003335
"5224",41538.5506712057
"5225",41752.5715118619
"5226",25911.3292526894
"5227",33236.0621777582
"5228",23434.5657369903
"5229",35489.001042471
"5230",31014.5964963342
"5231",36244.0305492337
"5232",35342.398074353
"5233",29631.5416568552
"5234",25791.6559673254
"5235",21457.3096293663
"5236",39788.98632873
"5237",23680.8025782154
"5238",32698.3274067001
"5239",24247.1341032589
"5240",55701.0875628608
"5241",38952.3741931988
"5242",24430.9247652578
"5243",25512.2737239358
"5244",37368.8590898938
"5245",44290.6959738388
"5246",34836.8560449351
"5247",25461.636913854
"5248",41303.8125651358
"5249",32889.8252394533
"5250",31964.7935041511
"5251",22034.0001511072
"5252",24667.0838116189
"5253",24533.5569429495
"5254",36968.401452511
"5255",28564.4365545297
"5256",31398.6453809828
"5257",31208.5249861312
"5258",43589.2233359382
"5259",26365.5640825629
"5260",24622.9094131345
"5261",31782.1988577825
"5262",27756.5275198952
"5263",39344.1724814818
"5264",32928.2580915257
"5265",30210.6584679293
"5266",23800.4467822531
"5267",34488.0766647043
"5268",32187.7575458595
"5269",45697.4019041483
"5270",21445.7449719821
"5271",25358.5687728696
"5272",32162.2307501009
"5273",34610.9919122467
"5274",38480.2899515656
"5275",33089.4722997576
"5276",42837.8125491137
"5277",33377.1115098259
"5278",24799.9425488402
"5279",23078.5429782675
"5280",32132.5807528874
"5281",41556.774580308
"5282",35937.5020962175
"5283",26730.3480089085
"5284",38843.2931742286
"5285",23530.3901852698
"5286",31535.2354151975
"5287",31442.2577037623
"5288",29786.0428315039
"5289",27567.0632969099
"5290",38651.9139373726
"5291",21735.8222323415
"5292",50938.6917246473
"5293",32634.452138232
"5294",38332.5522369478
"5295",31500.0146517498
"5296",37072.8452910501
"5297",39788.3549218819
"5298",27430.1247248029
"5299",31419.2888652778
"5300",34638.9274594683
"5301",30072.7819495104
"5302",25371.6146956032
"5303",22470.2847164643
"5304",27815.9677341325
"5305",19098.0213581032
"5306",28198.921232871
"5307",31636.6904081227
"5308",21846.2879168559
"5309",27219.9195792119
"5310",32244.0637089543
"5311",29197.4730055122
"5312",15903.2670516759
"5313",26071.2783388874
"5314",33738.8706261224
"5315",27480.5462645943
"5316",36966.7975116272
"5317",30710.6060642069
"5318",33794.8784616929
"5319",36197.3614540516
"5320",36768.2535624652
"5321",27212.4592169199
"5322",34846.3394777074
"5323",30903.6130151293
"5324",35711.9180036393
"5325",24162.938813935
"5326",29154.230826727
"5327",25208.6851223805
"5328",22417.2409155176
"5329",21731.2295301939
"5330",29139.4048104939
"5331",40696.505637615
"5332",40371.3042839992
"5333",25036.64052226
"5334",45137.8078986274
"5335",27851.342780871
"5336",25478.4017170251
"5337",32179.6205044659
"5338",22413.6495327667
"5339",32708.8535550629
"5340",32759.1057391028
"5341",36880.3596554086
"5342",30317.9248787301
"5343",42856.2347127932
"5344",28889.2802088948
"5345",26491.0844738367
"5346",22669.128710002
"5347",25921.0920396379
"5348",26085.0657979086
"5349",38132.6970327928
"5350",42505.7115835678
"5351",33529.3179257374
"5352",23560.7597462916
"5353",42141.9061175311
"5354",33676.8020831905
"5355",26976.3507456209
"5356",23353.1420142957
"5357",37002.124183187
"5358",31073.5085863381
"5359",27482.0644616159
"5360",44413.5323680404
"5361",36023.5828057792
"5362",28602.9095038484
"5363",27716.4817458184
"5364",41834.9789826737
"5365",19923.1889518572
"5366",29289.0727008204
"5367",29254.1807759133
"5368",35414.2465784798
"5369",30281.2583590902
"5370",39730.5103359924
"5371",28883.586067277
"5372",21708.6097889282
"5373",36518.4228349316
"5374",27959.0780606536
"5375",35956.6027002495
"5376",37065.1508655944
"5377",24647.8519382961
"5378",24476.0505085906
"5379",29555.7135194971
"5380",35350.3244162896
"5381",28345.1158137029
"5382",37506.4400983643
"5383",23892.6619336748
"5384",22911.6307349953
"5385",25941.6656592279
"5386",25102.1265021109
"5387",27572.4281342156
"5388",36853.7706598257
"5389",31098.5649137426
"5390",27182.4842571271
"5391",31175.765586963
"5392",20445.804144706
"5393",37182.2016112148
"5394",29394.152479613
"5395",26992.3753386615
"5396",34125.536755385
"5397",31711.8043320139
"5398",31715.3393718863
"5399",26396.1282027084
"5400",41284.6161323805
"5401",44308.5215635606
"5402",37513.3915629084
"5403",21721.5250916293
"5404",28110.429143043
"5405",26093.237070696
"5406",34313.2355015329
"5407",34887.6857746395
"5408",36031.5326445785
"5409",32893.4751213323
"5410",27632.0299645116
"5411",29488.7952682335
"5412",36979.5693630075
"5413",39699.2516331983
"5414",38778.4489444636
"5415",26276.752806609
"5416",28239.2511115666
"5417",31277.3014927565
"5418",32689.1604951091
"5419",27982.4185846622
"5420",24645.7781872519
"5421",32002.751880158
"5422",29230.99389157
"5423",26258.3787171234
"5424",26836.1853515215
"5425",31177.9110500671
"5426",29552.5950481203
"5427",24741.9855364764
"5428",30785.8633219345
"5429",29667.6000225682
"5430",32559.7642083881
"5431",41713.1771186211
"5432",30639.2107355873
"5433",32642.4440829162
"5434",33398.0181920982
"5435",28382.1284823875
"5436",28753.716068251
"5437",30087.0668027486
"5438",39216.8395153786
"5439",27767.9773207587
"5440",29345.0366122813
"5441",31106.9249013352
"5442",26361.8041829288
"5443",36191.5496479841
"5444",24895.8203124188
"5445",26355.7610227281
"5446",29162.7153227925
"5447",27382.6762130628
"5448",32291.7943209305
"5449",32012.5005487979
"5450",21607.2220852549
"5451",33300.6520301467
"5452",24273.6399950894
"5453",23965.2136533044
"5454",36666.496866607
"5455",36120.3621952043
"5456",29266.5698746854
"5457",39090.5926700646
"5458",48658.0338227506
"5459",49076.3573874703
"5460",19423.5950649533
"5461",22394.4413320543
"5462",29220.9207533879
"5463",30880.6760683821
"5464",36497.2345424508
"5465",44589.5877532041
"5466",24209.9214953894
"5467",23127.7643147571
"5468",21544.0650829695
"5469",25584.8224724586
"5470",25157.9242434121
"5471",38662.1505780145
"5472",35747.0589981755
"5473",26071.8032220608
"5474",31638.4257811646
"5475",26700.8887375908
"5476",26020.2072939791
"5477",29551.2498084503
"5478",26927.4582416913
"5479",27329.38249398
"5480",25712.0966645562
"5481",33152.2292052492
"5482",28867.4600772393
"5483",35150.3464506205
"5484",31049.8289186993
"5485",20569.3467015127
"5486",33051.109425023
"5487",28794.1213536262
"5488",34991.6675273897
"5489",28321.2160586204
"5490",31721.0785733173
"5491",31347.4756018835
"5492",40085.9180438096
"5493",40550.8023319167
"5494",31926.5881068739
"5495",29214.346252032
"5496",41630.0958476517
"5497",43038.5000516519
"5498",49321.627143974
"5499",24871.0965667219
"5500",42059.1985238209
"5501",33423.3489445502
"5502",30725.3516812184
"5503",33395.4675114064
"5504",29265.6754817017
"5505",18557.3750065179
"5506",21786.7100249179
"5507",25752.57156022
"5508",22634.8613583917
"5509",40569.8974527015
"5510",30206.6023217054
"5511",32008.0347865478
"5512",36686.1161586573
"5513",30990.3097990972
"5514",33564.5570865296
"5515",29795.5804438521
"5516",40204.227625403
"5517",29389.3951508173
"5518",35202.9544381455
"5519",31696.5622006348
"5520",25260.2150215731
"5521",33615.8442625776
"5522",28166.3702755094
"5523",25843.696816792
"5524",29580.9430925533
"5525",34845.6874725021
"5526",35925.9033264626
"5527",29062.5410642947
"5528",32058.4464886573
"5529",29694.8682041665
"5530",20716.25677912
"5531",48886.4323206674
"5532",34725.4500126999
"5533",25754.3681062693
"5534",26893.4601729828
"5535",22821.256888368
"5536",29119.2528315623
"5537",39803.3175094692
"5538",43166.0637977731
"5539",25500.6310171864
"5540",34877.0268949639
"5541",35980.1971544517
"5542",37595.826653033
"5543",25269.3102923687
"5544",25018.0462827066
"5545",27445.3310642758
"5546",21838.7450544945
"5547",22761.789851635
"5548",44956.3669681819
"5549",33767.153767135
"5550",20465.6160454461
"5551",39795.4309767426
"5552",40219.8032149443
"5553",32090.9168576672
"5554",39827.5373911633
"5555",35116.9888542454
"5556",46026.0385522973
"5557",45362.4131666535
"5558",25010.5649119988
"5559",31197.4880924404
"5560",28497.8763389251
"5561",25818.5832367046
"5562",27507.5242944827
"5563",20763.3745306025
"5564",32609.2333558427
"5565",35695.0272859407
"5566",34965.6494650698
"5567",28764.3184084471
"5568",34110.1333211158
"5569",21310.5592723367
"5570",35733.0272694246
"5571",38254.2673402953
"5572",25354.5270700897
"5573",28685.3496345861
"5574",32318.1732779926
"5575",27676.15620511
"5576",32387.976428344
"5577",24161.0971583031
"5578",31146.716263368
"5579",27941.3023599656
"5580",28179.6303817569
"5581",31660.6759256623
"5582",36116.3626502766
"5583",34252.146652627
"5584",45137.3229879221
"5585",55971.8197631026
"5586",32474.3817919254
"5587",29810.9265872105
"5588",28524.1053031923
"5589",26498.3663766074
"5590",20892.5994900482
"5591",37495.9311814845
"5592",29479.098928985
"5593",39442.042443244
"5594",39419.0317433967
"5595",23892.0404396892
"5596",34373.6116875675
"5597",27435.8121178004
"5598",26838.7089980845
"5599",27854.9851146661
"5600",26304.3002323466
"5601",22226.5580497888
"5602",25742.5552690583
"5603",28583.042123322
"5604",27982.5720865887
"5605",28176.3189454644
"5606",27556.1550148159
"5607",30685.1858812183
"5608",24667.6274279154
"5609",31361.9084207104
"5610",33797.3372578316
"5611",28657.6452268864
"5612",33731.857963046
"5613",22944.2635546228
"5614",33703.9337896932
"5615",34157.054522576
"5616",47219.6233966069
"5617",34679.0452446019
"5618",30481.7997558684
"5619",23163.9080053912
"5620",19236.8141430776
"5621",25291.7064327011
"5622",27349.5956226912
"5623",29597.0344725665
"5624",36291.6975753642
"5625",25083.5383191161
"5626",33896.0415065881
"5627",36895.8763050617
"5628",32245.5807562231
"5629",30304.8074853138
"5630",37451.7081293107
"5631",30464.1694616811
"5632",22993.8389010724
"5633",25226.7192273453
"5634",26840.9788781474
"5635",25774.9674263239
"5636",47314.7727784865
"5637",38029.1643418497
"5638",39934.7997769856
"5639",27656.2675331426
"5640",30088.453868016
"5641",28804.1870954681
"5642",33139.2104608769
"5643",35611.6180844597
"5644",25997.8711523425
"5645",21502.015921828
"5646",34193.5765118935
"5647",39470.2991051436
"5648",33415.8843878452
"5649",27652.1515343084
"5650",25445.9545353979
"5651",43458.7522411486
"5652",33366.0036008612
"5653",40903.9742147313
"5654",34840.0634305498
"5655",40074.518145756
"5656",30069.5735188337
"5657",26893.9194560489
"5658",23489.6614741665
"5659",29922.5922448161
"5660",33943.1811396288
"5661",44686.6348219862
"5662",27166.0385700105
"5663",38657.9310688513
"5664",33028.0148346353
"5665",30613.3924808268
"5666",28283.1891563811
"5667",25086.9533305312
"5668",37351.8427110618
"5669",28239.9204211748
"5670",30822.574169471
"5671",30409.1999329555
"5672",48816.6137009614
"5673",38116.5323160649
"5674",36382.0999138651
"5675",35588.0668389905
"5676",23894.8291809937
"5677",26797.6765022165
"5678",27879.4985832183
"5679",36533.6504405284
"5680",21888.3241735935
"5681",34931.1009610575
"5682",36708.1766493297
"5683",33450.4242619086
"5684",27948.8105725064
"5685",25995.2012706024
"5686",30634.4137336053
"5687",28978.3524022558
"5688",37509.9711579379
"5689",32042.3911587924
"5690",30714.9862038068
"5691",21961.5740385855
"5692",35396.8158584883
"5693",16851.7262324863
"5694",35740.9970417452
"5695",34880.377187652
"5696",26972.628687085
"5697",22422.1190069065
"5698",29311.807107686
"5699",39298.697700922
"5700",48558.4753770788
"5701",31462.3675268948
"5702",47122.7829088999
"5703",31787.3548058506
"5704",27683.1522558559
"5705",29634.5003150832
"5706",26959.503032217
"5707",23181.5629070116
"5708",24021.86235472
"5709",25291.1956041297
"5710",34553.0415875892
"5711",41711.0268533296
"5712",30986.8097697683
"5713",22711.0138247744
"5714",25289.7758672346
"5715",19444.2873950539
"5716",22100.1524202377
"5717",31995.6686992134
"5718",23982.2333880501
"5719",30295.695684763
"5720",24081.6861555699
"5721",32150.4150531926
"5722",23790.2345703941
"5723",36780.6895626277
"5724",41029.1524544777
"5725",27920.0295317789
"5726",25489.9010520464
"5727",21170.4845882524
"5728",24711.3706646209
"5729",31531.3863684857
"5730",44235.3400788963
"5731",30893.9175795622
"5732",36574.7943760494
"5733",29298.2123481575
"5734",36124.9917374072
"5735",30520.3159361713
"5736",23575.5426939914
"5737",27870.9646757397
"5738",28043.2610137684
"5739",18515.0073753306
"5740",28950.7560981219
"5741",29474.7855195247
"5742",28059.0178382838
"5743",31305.3727863598
"5744",33056.6673521213
"5745",17800.327253381
"5746",43688.5659241473
"5747",20996.8569370689
"5748",30016.7857375088
"5749",39859.5590083019
"5750",41545.8191412763
"5751",30512.3448334633
"5752",38162.0187215716
"5753",29259.3352250311
"5754",38882.9431344491
"5755",29868.6629768013
"5756",27584.1873366004
"5757",63573.3409183801
"5758",20306.2106833137
"5759",31332.8129581324
"5760",39776.2953906585
"5761",25407.6549384983
"5762",33614.2135267201
"5763",27736.1284754891
"5764",37261.3985824903
"5765",24865.9160362575
"5766",31993.8251024963
"5767",46375.0951114576
"5768",40365.7162962668
"5769",40384.3253845901
"5770",22709.0450524866
"5771",25957.037514928
"5772",46729.1800586361
"5773",29877.7802983821
"5774",24432.2235839007
"5775",30893.8507564269
"5776",23951.0429549492
"5777",34154.235559504
"5778",40888.0421631136
"5779",29319.6860967955
"5780",29300.4031679529
"5781",36452.3815122727
"5782",24728.130063977
"5783",35218.3924985851
"5784",33153.822140165
"5785",22173.5005502869
"5786",43837.243037292
"5787",44167.8458038534
"5788",35831.014160601
"5789",48484.1193049252
"5790",25216.5070448848
"5791",30434.7566262204
"5792",36144.2966771756
"5793",23306.1042647484
"5794",28777.8627550278
"5795",32728.3235612636
"5796",40814.9064171384
"5797",50056.3214675987
"5798",35845.0092797907
"5799",29539.2910240213
"5800",33978.6645379161
"5801",19145.4970411445
"5802",38348.9559997295
"5803",29285.8346183532
"5804",35673.7273633869
"5805",24970.9147825705
"5806",35107.3708698381
"5807",40058.729072753
"5808",27164.8575701387
"5809",26498.8287727188
"5810",30277.2306172097
"5811",34910.1414466588
"5812",24390.8755643043
"5813",26200.1475633131
"5814",30212.2698090541
"5815",28210.6912801351
"5816",36331.6395493426
"5817",28554.525749865
"5818",22977.1865621571
"5819",29005.1703364477
"5820",46521.9708294964
"5821",33239.7979739819
"5822",32317.2338429526
"5823",26339.0397720011
"5824",38880.6376258883
"5825",41071.4828604566
"5826",32808.8801281935
"5827",25377.5949651872
"5828",34200.1972582828
"5829",41724.8903742768
"5830",27126.499032376
"5831",41188.0425212241
"5832",23786.4348210674
"5833",22837.7320608071
"5834",54493.7019370572
"5835",24470.9962753254
"5836",32029.4859767301
"5837",32009.1380874853
"5838",25562.9764976166
"5839",31194.0358715713
"5840",35653.0252722905
"5841",40323.3382531018
"5842",38552.4612686924
"5843",26436.651084002
"5844",40689.9027911347
"5845",33579.7569441385
"5846",33546.2617510428
"5847",34969.78131364
"5848",24455.9654037744
"5849",22813.1238148455
"5850",36671.3468036003
"5851",25349.1333416883
"5852",32160.1485096724
"5853",32819.553824459
"5854",29138.9051060084
"5855",42195.1776198298
"5856",33630.7854535011
"5857",18363.5498862455
"5858",27028.9026864902
"5859",30865.2632534763
"5860",25064.6126747702
"5861",36428.8900645871
"5862",29723.5379222689
"5863",25705.8026319583
"5864",22114.9037171636
"5865",27006.3534099389
"5866",21457.9332786479
"5867",36778.3556162415
"5868",32296.5070709794
"5869",20885.9138213158
"5870",23329.4544660218
"5871",33004.5091993112
"5872",29137.0388741299
"5873",52274.4313950478
"5874",32703.5212314587
"5875",34219.3000430517
"5876",40875.0631627313
"5877",28087.8752192015
"5878",28470.0132970271
"5879",21985.0982543782
"5880",33296.9375600178
"5881",35973.6189681719
"5882",30645.5565171038
"5883",48577.8048821749
"5884",37543.4947267979
"5885",22880.5277922943
"5886",29883.5574439103
"5887",31268.0922838182
"5888",27061.239442915
"5889",29451.5367252495
"5890",46293.2792747372
"5891",34302.5553052062
"5892",35807.4871384497
"5893",25940.4456971154
"5894",21863.0680860629
"5895",36110.8605288047
"5896",30258.2905780081
"5897",36646.2943604983
"5898",45485.3180460172
"5899",27309.3345960468
"5900",19782.8793178466
"5901",36161.5221579555
"5902",22301.2673553903
"5903",31082.9542868563
"5904",34650.8629176719
"5905",44471.3343761799
"5906",19367.4727834807
"5907",34599.7649151661
"5908",37637.7654358991
"5909",33098.9312980063
"5910",37775.0245464097
"5911",30301.9753377581
"5912",25212.0487749639
"5913",26567.572147635
"5914",28315.8384632974
"5915",38160.0210920282
"5916",28688.9971376467
"5917",34746.2012650806
"5918",25447.1179210306
"5919",22220.9412315737
"5920",26651.6054915789
"5921",21798.0843505073
"5922",46832.5019035639
"5923",43347.6052608157
"5924",34399.3511229237
"5925",35902.0924669274
"5926",20430.9976757635
"5927",28816.0122920545
"5928",24345.7736746916
"5929",29102.9324430169
"5930",31541.3015746211
"5931",26211.8493052977
"5932",29224.1135825967
"5933",27576.278872357
"5934",28208.1927284364
"5935",28002.6298864022
"5936",36562.5773992885
"5937",36009.4509444652
"5938",25683.1089428885
"5939",35529.815736076
"5940",32615.735780309
"5941",14862.9467748912
"5942",36682.5188791885
"5943",30902.9161232291
"5944",33573.6952521804
"5945",26403.4042403545
"5946",23130.7203975669
"5947",45072.1890617956
"5948",44448.4594989059
"5949",31260.6686353955
"5950",52300.7016806376
"5951",25455.8436597133
"5952",36161.0259841958
"5953",29269.6354021843
"5954",30994.9179704346
"5955",35652.6316289651
"5956",34175.8947294228
"5957",29710.2984297453
"5958",27878.9875432045
"5959",28394.930558891
"5960",42729.0730923781
"5961",31673.6918316854
"5962",25842.5980449014
"5963",36406.9281093381
"5964",30798.5772681854
"5965",38397.913245248
"5966",45945.1959020915
"5967",29996.5859992209
"5968",25191.2055723568
"5969",48450.4258145445
"5970",31973.616613606
"5971",25733.2632867741
"5972",21065.8753355585
"5973",24279.1871054678
"5974",44171.7606465405
"5975",53669.6997011984
"5976",27691.7598331577
"5977",22686.9587772079
"5978",26908.6874746996
"5979",32412.400724076
"5980",32740.9955438745
"5981",47941.9114981143
"5982",27166.5618592185
"5983",22495.9607046732
"5984",29542.4420990148
"5985",32134.333059242
"5986",37963.2770503171
"5987",32194.0615924225
"5988",28188.1235313856
"5989",29504.4064667654
"5990",30464.7533174369
"5991",33659.8966633235
"5992",26635.2346642979
"5993",24676.4569212504
"5994",33313.8967046381
"5995",24118.1004189408
"5996",29823.1124711951
"5997",25774.3398481373
"5998",28384.6759048747
"5999",46826.9176535415
"6000",31022.5978111283
"6001",31190.8749970236
"6002",33837.8524202559
"6003",28516.935479931
"6004",47051.2018485287
"6005",36739.6740205843
"6006",34675.7647366963
"6007",32737.892083598
"6008",34930.8962235591
"6009",28817.2247254451
"6010",35595.751520061
"6011",31943.4378529532
"6012",29277.9757013985
"6013",42847.9718899228
"6014",38857.178522558
"6015",37430.8395140126
"6016",26300.0417049091
"6017",26063.502323791
"6018",34519.954788489
"6019",34219.4869195061
"6020",33262.6439338125
"6021",24394.6802383225
"6022",19576.4420548643
"6023",16842.899279279
"6024",34281.5245279924
"6025",26196.6414529559
"6026",35466.9353783224
"6027",35531.9243204537
"6028",23269.9676113155
"6029",30540.79075913
"6030",25709.9244738004
"6031",18191.792036383
"6032",29207.4162230637
"6033",26769.3844721036
"6034",31199.3835082682
"6035",42734.7452727408
"6036",32020.5662288245
"6037",28203.0279237441
"6038",36992.5035241425
"6039",34330.5578688254
"6040",23876.6704423327
"6041",24380.8321207469
"6042",44419.3127238786
"6043",29810.9551934197
"6044",38387.1856002734
"6045",19320.826529513
"6046",30123.3259050688
"6047",40289.3706482795
"6048",31396.3750587581
"6049",25364.0117696928
"6050",24733.3214449298
"6051",26832.0496228277
"6052",46604.7207862869
"6053",39413.2480717637
"6054",27392.5077014873
"6055",25759.1153759541
"6056",18801.7281143818
"6057",41747.6913030878
"6058",23694.5522901776
"6059",27151.8966423993
"6060",39600.8834510806
"6061",34331.1773882652
"6062",25072.6446589909
"6063",26844.7267649231
"6064",31309.1011222112
"6065",24205.0945376549
"6066",24962.5324882744
"6067",27663.2543707681
"6068",22633.5117975159
"6069",29448.0013563994
"6070",30664.360780007
"6071",34893.92842809
"6072",32406.8548939286
"6073",43851.4706249429
"6074",25946.6777846577
"6075",30476.660652164
"6076",20439.9737813321
"6077",44448.3589840933
"6078",21351.1069431686
"6079",42570.900055832
"6080",39421.6484849511
"6081",34862.2536016805
"6082",40131.1851324898
"6083",41112.51341876
"6084",33638.0061673124
"6085",36002.8486910343
"6086",39571.1895765748
"6087",42616.0692312432
"6088",28537.8388391729
"6089",35744.5558538511
"6090",20844.2367306334
"6091",27031.9528450148
"6092",33655.0262306916
"6093",28923.2137966503
"6094",46104.6371195416
"6095",29091.7527504505
"6096",28612.0678442158
"6097",40553.4249348677
"6098",24911.0827630837
"6099",33000.5384139437
"6100",30710.2552263145
"6101",42281.6357325216
"6102",31275.2557301887
"6103",34470.3999203657
"6104",26675.1008998728
"6105",31420.4224870083
"6106",35122.5282976737
"6107",41998.1320964911
"6108",28694.1958322041
"6109",59385.9593316004
"6110",28830.0378174138
"6111",38599.4436422579
"6112",29990.265693413
"6113",24217.3611614858
"6114",29730.6933710934
"6115",29269.850876363
"6116",32878.0161174452
"6117",25226.2407121822
"6118",37062.1624524918
"6119",38178.1393899993
"6120",24748.6347824343
"6121",32827.8992982724
"6122",27113.822026428
"6123",27005.8659070725
"6124",40038.6698576604
"6125",28499.2611391885
"6126",45030.339610413
"6127",29319.1704862202
"6128",31081.8263238119
"6129",19603.0203677653
"6130",20628.5124372574
"6131",27299.6283505866
"6132",18378.2937316242
"6133",22732.7102599544
"6134",30166.8510314381
"6135",34624.6288900169
"6136",39795.2659038998
"6137",29812.3588697626
"6138",32152.1167280641
"6139",37666.6352107789
"6140",22016.5092074206
"6141",31791.6800832657
"6142",34508.3337556234
"6143",23769.5141887232
"6144",39087.9602295823
"6145",35129.0595808127
"6146",30308.8301052563
"6147",23665.3827441134
"6148",30028.5248109178
"6149",47465.3955531984
"6150",21707.507896422
"6151",27366.629105082
"6152",26771.2073935461
"6153",25370.4479598154
"6154",31785.5963034535
"6155",32374.5150242987
"6156",26988.7345833632
"6157",34213.8692261395
"6158",32072.4403609918
"6159",25272.1813506974
"6160",21432.2568058277
"6161",28888.8262893144
"6162",47705.73076238
"6163",33996.1032988629
"6164",37227.387189075
"6165",27465.2092062328
"6166",37595.1790871304
"6167",37588.0513108315
"6168",35772.3208005719
"6169",28336.6522764493
"6170",29255.1271068344
"6171",25423.6481848272
"6172",40180.1207531874
"6173",23740.302454891
"6174",28120.4150353384
"6175",33729.340498188
"6176",28858.4134707958
"6177",30643.3656160191
"6178",31904.4253193033
"6179",29874.0759687855
"6180",26767.2458188187
"6181",25775.6218118177
"6182",22421.6428675098
"6183",25102.6232213148
"6184",31161.0571601314
"6185",44969.9672428216
"6186",43446.5987055818
"6187",35137.7438925206
"6188",29647.0732373409
"6189",32371.7704616047
"6190",21777.460977591
"6191",27605.6195477324
"6192",30415.2301421329
"6193",22218.1543317259
"6194",36327.8660064471
"6195",21443.2182767437
"6196",25736.6487811791
"6197",25230.692248637
"6198",37405.1399780382
"6199",26718.7305687082
"6200",35861.8806272032
"6201",52759.787651457
"6202",27815.6663195317
"6203",39176.5282910579
"6204",20960.9143498057
"6205",20698.6251256169
"6206",19133.6821089542
"6207",24207.5025945476
"6208",23941.3600746579
"6209",32218.8193886331
"6210",33678.0432823365
"6211",33311.3621128651
"6212",50334.4487228727
"6213",22080.8220736538
"6214",26872.9151605154
"6215",43691.4622182996
"6216",23523.3727971378
"6217",33419.5758414551
"6218",21546.9125392143
"6219",30280.7624925761
"6220",29688.117637663
"6221",27045.2367250616
"6222",25083.2860758622
"6223",27207.1806820265
"6224",27712.2461600723
"6225",42508.0196344114
"6226",22607.0050038746
"6227",21375.2896293139
"6228",26884.3950681986
"6229",43627.2685888283
"6230",36013.1717806544
"6231",20307.0226318571
"6232",39987.4555900643
"6233",28295.6715613437
"6234",53097.374755708
"6235",42692.1833093303
"6236",27069.5273201183
"6237",41374.079676107
"6238",20955.8319847325
"6239",24923.6773237678
"6240",39054.1714279611
"6241",28843.3070809448
"6242",33614.489439137
"6243",34673.1341245672
"6244",34564.8550494418
"6245",25891.7441571655
"6246",32729.9667100595
"6247",27823.9762200854
"6248",27861.4627361258
"6249",43140.1428004255
"6250",36048.6781341492
"6251",34458.8128594483
"6252",21358.355430674
"6253",39468.5215951634
"6254",26831.034772824
"6255",39414.3640790587
"6256",49136.3466575489
"6257",18640.2268645719
"6258",30403.2661494269
"6259",27994.8560516885
"6260",24564.7958915398
"6261",37027.4923032519
"6262",27402.131000029
"6263",32964.5756482471
"6264",26100.9451963228
"6265",25369.9300626343
"6266",23050.7581578299
"6267",41213.4717855392
"6268",27825.5679792056
"6269",26647.1523972765
"6270",35370.3176941069
"6271",34062.3104321288
"6272",39864.9408993777
"6273",27471.5889483092
"6274",30093.5069705128
"6275",28686.349670454
"6276",27202.1022962856
"6277",34318.6327768262
"6278",21813.0594493589
"6279",37149.5383586166
"6280",20683.7271220922
"6281",25157.8224393835
"6282",28858.9718607331
"6283",38225.9416733648
"6284",32033.6863630996
"6285",30268.3324977259
"6286",31063.408065679
"6287",33744.8839037976
"6288",26448.6664976337
"6289",35346.2681880493
"6290",35504.0396031297
"6291",24597.8349886876
"6292",29963.041941755
"6293",29440.3194680367
"6294",32092.7746460947
"6295",32776.9509052977
"6296",33238.1245660754
"6297",32811.7430368834
"6298",25133.629699598
"6299",44649.7471657231
"6300",34246.8022683122
"6301",39177.2680438843
"6302",30817.5550897389
"6303",29836.2447467941
"6304",27680.7125857019
"6305",35010.345337414
"6306",38832.5311622782
"6307",26680.1073629826
"6308",29174.7416066099
"6309",29711.1922422244
"6310",26567.9114962139
"6311",32546.9983763793
"6312",26071.157815274
"6313",31765.3922497059
"6314",21485.2293695359
"6315",34498.4378796287
"6316",47930.7214148253
"6317",30760.9223618741
"6318",30122.3848808109
"6319",31056.2499526947
"6320",30395.9961130666
"6321",34684.3199369017
"6322",28119.4741986646
"6323",23200.4776210328
"6324",19464.3104242793
"6325",40531.6587518746
"6326",34778.3402514965
"6327",43028.5214376024
"6328",38743.9744476468
"6329",29494.8710036476
"6330",30923.9821172195
"6331",25435.6137005145
"6332",36648.4908373728
"6333",20842.4093202395
"6334",36853.7614799403
"6335",23251.8891243919
"6336",32056.6392503836
"6337",31676.0674170667
"6338",41700.654229429
"6339",28715.7782436432
"6340",33431.4874396321
"6341",36351.379363295
"6342",22100.1389237915
"6343",27779.9826909925
"6344",31937.2145460582
"6345",28296.1649460123
"6346",36328.8080716715
"6347",27226.2466644379
"6348",46621.5551036747
"6349",29524.7725405601
"6350",19717.7413303473
"6351",36129.9302495279
"6352",30202.4093729557
"6353",34747.4316441854
"6354",37462.8817164739
"6355",38402.145171383
"6356",33211.6784300942
"6357",22062.7765620175
"6358",38687.9774596259
